Date,MARKIT CDX.NA.IG.37 12/26,AMD CDS USD SR 5Y D14 Corp,ALLY CDS USD SR 5Y D14 Corp,ALTRIA CDS USD SR 5Y D14 Corp,AEP CDS USD SR 5Y D14 Corp,AXPRS CDS USD SR 5Y D14 Corp,AIG CDS USD SR 5Y D14 Corp,AMGN CDS USD SR 5Y D14 Corp,ARW CDS USD SR 5Y D14 Corp,FSA AA CDS USD SR 5Y D14 Corp,SBC CDS USD SR 5Y D14 Corp,AZO CDS USD SR 5Y D14 Corp,AVT CDS USD SR 5Y D14 Corp,ABX CDS USD SR 5Y D14 Corp,BAX CDS USD SR 5Y D14 Corp,BERKSHIRE CDS USD SR 5Y D14 Corp,BBY CDS USD SR 5Y D14 Corp,BLOCK FIN CDS USD SR 5Y D14 Corp,BWA CDS USD SR 5Y D14 Corp,BSX CDS USD SR 5Y D14 Corp,BMY CDS USD SR 5Y D14 Corp,CPB CDS USD SR 5Y D14 Corp,CNQCN CDS USD SR 5Y D14 Corp,COFB CDS USD SR 5Y D14 Corp,CAH CDS USD SR 5Y D14 Corp,CAT I CDS USD SR 5Y D14 Corp,CB B CDS USD SR 5Y D14 Corp,CMCSAC CDS USD SR 5Y D14 Corp,CAG CDS USD SR 5Y D14 Corp,COPHIL CDS USD SR 5Y D14 Corp,COXENT CDS USD SR 5Y D14 Corp,CSX CDS USD SR 5Y D14 Corp,CVS CDS USD SR 5Y D14 Corp,DHI CDS USD SR 5Y D14 Corp,DANAHER CDS USD SR 5Y D14 Corp,DRI CDS USD SR 5Y D14 Corp,DE I CDS USD SR 5Y D14 Corp,DVNCORP CDS USD SR 5Y D14 Corp,DOMINION CDS USD SR 5Y D14 Corp,UFS CDS USD SR 5Y D14 Corp,DUK CAR CDS USD SR 5Y D14 Corp,DXC CDS USD SR 5Y D14 Corp,DD CDS USD SR 5Y D14 Corp,EMN CDS USD SR 5Y D14 Corp,ENBRIDGE INC CDS USD SR 5Y D14 Corp,EQR CDS USD SR 5Y D14 Corp,EXCC CDS USD SR 5Y D14 Corp,EXPE CDS USD SR 5Y D14 Corp,FDX CDS USD SR 5Y D14 Corp,GECO CDS USD SR 5Y D14 Corp,GIS CDS USD SR 5Y D14 Corp,GM CDS USD SR 5Y D14 Corp,HAL CDS USD SR 5Y D14 Corp,HES CDS USD SR 5Y D14 Corp,HON CDS USD SR 5Y D14 Corp,HST CDS USD SR 5Y D14 Corp,HPQ CDS USD SR 5Y D14 Corp,IBM CDS USD SR 5Y D14 Corp,AER CDS USD SR 5Y D14 Corp,PAPER CDS USD SR 5Y D14 Corp,JNJ CDS USD SR 5Y D14 Corp,KINDER MORGAN (KMI) CDS USD SR Corp,KSS CDS USD SR 5Y D14 Corp,LEN CDS USD SR 5Y D14 Corp,LNC CDS USD SR 5Y D14 Corp,LMT CDS USD SR 5Y D14 Corp,L CDS USD SR 5Y D14 Corp,LOW CDS USD SR 5Y D14 Corp,MDC CDS USD SR 5Y D14 Corp,MAR CDS USD SR 5Y D14 Corp,MMC CDS USD SR 5Y D14 Corp,MCD CDS USD SR 5Y D14 Corp,MCK CDS USD SR 5Y D14 Corp,MET CDS USD SR 5Y D14 Corp,KRAFT CDS USD SR 5Y D14 Corp,MSI CDS USD SR 5Y D14 Corp,NRUC CDS USD SR 5Y D14 Corp,NEWMONT CDS USD SR 5Y D14 Corp,FPL CDS USD SR 5Y D14 Corp,NSC CDS USD SR 5Y D14 Corp,NOC CDS USD SR 5Y D14 Corp,OMC CDS USD SR 5Y D14 Corp,ORCLCP CDS USD SR 5Y D14 Corp,PKG CDS USD SR 5Y D14 Corp,PFIZER CDS USD SR 5Y D14 Corp,PXD CDS USD SR 5Y D14 Corp,PRU CDS USD SR 5Y D14 Corp,PULTE CDS USD SR 5Y D14 Corp,DGX CDS USD SR 5Y D14 Corp,UTX CDS USD SR 5Y D14 Corp,RJ REYNOLDS CDS USD SR 5Y D14 Corp,R CDS USD SR 5Y D14 Corp,SRE CDS USD SR 5Y D14 Corp,SPG CDS USD SR 5Y D14 Corp,LUV CDS USD SR 5Y D14 Corp,TGT CDS USD SR 5Y D14 Corp,TCKBCN CDS USD SR 5Y D14 Corp,AESCORP CDS USD SR 5Y D14 Corp,ALL CDS USD SR 5Y D14 Corp,BA CO CDS USD SR 5Y D14 Corp,DOWCHEM CDS USD SR 5Y D14 Corp,HARTFORD CDS USD SR 5Y D14 Corp,HD CDS USD SR 5Y D14 Corp,KR CDS USD SR 5Y D14 Corp,PROCTER CDS USD SR 5Y D14 Corp,SHW CDS USD SR 5Y D14 Corp,SOCO CDS USD SR 5Y D14 Corp,WMB CDS USD SR 5Y D14 Corp,TRPCN CDS USD SR 5Y D14 Corp,TSN CDS USD SR 5Y D14 Corp,UNP CDS USD SR 5Y D14 Corp,UPS CDS USD SR 5Y D14 Corp,UNH CDS USD SR 5Y D14 Corp,VLO CDS USD SR 5Y D14 Corp,VZNEW CDS USD SR 5Y D14 Corp,PARA CDS USD SR 5Y D14 Corp,WMT CDS USD SR 5Y D14 Corp,MEADWESTVACO CDS USD SR 5Y D14 Corp,WY CDS USD SR 5Y D14 Corp,WHRCORP CDS USD SR 5Y D14 Corp,CSCO CDS USD SR 5Y D14 Corp
2014/2/3,74.563,562.5,165,52,37.48,48.67,82.74,40.51,108.66,433.04,76.9,48.23,118.69,192,25.34,77.5,357.74,135,66,68.99,24.46,76,72.69,49.18,37,57.01,32.18,54.53,67.5,26.5,70.96,33.76,39.01,170,35.84,202.61,30.87,88.85,43.63,139.66,19.34,116.88,43.51,85.18,91.06,59.52,84.17,143.65,70.51,66.73,32.35,160,38.5,89.76,22.53,120.5,118.21,38.14,248.5,88.5,14.3,188,176.24,213.82,97.98,30.53,39.18,34.23,173,50.68,40.17,15.52,32.17,88.32,54.5,81,54.81,266,83.27,30.19,26.5,39.42,37.5,76.66,22.62,83.5,84.66,163,138.34,29.16,73,71,45.5,61.52,79.7,46.4,180.5,212,40.18,30.07,82.5,87.66,30.07,75,31.02,54.18,50.61,144.33,54.32,86.33,26.19,23.63,43.71,95.5,64.53,70.49,22.74,107.5,79.89,116.87,95.785
2014/2/4,73.033,550.5,162.665,54.5,37.91,48.49,84.07,40.51,108.01,428.19,75.93,48.01,118.05,190,24.23,75.5,362.84,132,65,70.02,24.67,74.02,72.35,47.5,36.04,57.36,33.16,53.2,65.5,26.37,67.82,33.35,36.69,166.4,38.71,203.99,32.38,87.61,44.29,134.5,19.25,110.8,44.66,86.33,91.06,63.15,82.25,143.33,70,66.73,31.02,158.33,38.17,93.03,22.53,118.5,116.39,37.47,243.67,89.5,14.71,187,178.65,213.28,99.31,30.73,39.83,32.77,174,49.86,41.85,14.19,33.72,90.66,53.78,79.35,55.37,261.2,86.56,29.53,25.5,37.48,32,73.2,23.05,81.885,86,162,138.32,28.5,72.5,69.7,42.98,62.54,77.73,46.83,175.325,209.67,41.52,30.56,79.5,89.34,31.18,76.17,30.02,55.83,50.61,142.1,53.65,84.68,26.54,24.43,43.87,96.38,63.22,68.5,22.84,106.5,81.21,120.8,95.335
2014/2/5,72.962,552.5,161.5,54.16,37.25,46.83,82.42,42.46,107.21,422.88,79.08,47.68,117.9,192.32,27.01,75.5,360.7,128,66.52,71.97,26.43,74.79,73.34,46.1,38.49,55.35,31.52,56.17,67,27.1,70.46,32.75,38.45,166.37,37.39,203.31,32.01,89,41.5,130,18,109.15,43.67,84.85,90.74,62.49,82.5,144.97,70,66.73,32.02,158,39.5,94.61,22.83,120,115.57,35.32,245,89.5,16.53,187,179.31,213.28,97.66,30.19,38.18,33.01,170.41,52.67,40.18,14.2,35.66,89,54.17,77.36,53.04,258.99,83.27,29.1,25.83,40.45,35.5,75.5,23.36,77.5,84.34,165.33,138.66,28.5,75,71.65,44.5,64.83,79.04,46.5,180.99,208,39.38,30.04,80.82,87.68,31.35,76.18,30.52,53.61,50.61,150,53.33,85.45,25.26,24.51,46.98,97.5,67.03,70.48,22.68,107.5,78.89,121.57,90.7
2014/2/6,69.8,550,153.75,53.145,35.43,45.49,82.42,40.16,110.36,414.36,76.59,46.42,120.39,181.99,24.54,74.515,352.04,122.5,64.53,69.17,24.46,72.02,72.31,44.74,35.69,53.36,31.52,54.52,63.015,27.17,68.3,32.18,37.7,160,35.05,199.65,35.4,86.5,37.97,125.5,17.67,106.2,40.01,83.83,91.9,58.85,81.16,137.54,70.46,66.73,30.69,152.17,37.5,93.29,23.18,113.345,116.05,36.97,240.125,85.2,14.22,180.92,172.66,213.28,97.66,31.51,38.18,32.13,173.34,50.35,40.18,14.2,33.36,89,52.5,78.51,49.81,249.21,82.61,28.04,26,38.46,34.905,73.87,22.87,75.65,84.34,160,137.67,28.155,73,69.68,41.84,61.54,78.72,46.18,172,205,39.38,33.02,76.825,87.68,31.13,75.01,29.04,51.51,50.61,147,51.02,83.02,24.19,22.54,44.19,95.5,64.56,67.82,22.02,103.9,78.39,115.64,90
2014/2/7,67.551,535,149.23,52.5,29.92,42.51,78.91,40,106.05,411.29,74.59,45.68,116.08,181.18,24.2,73.5,335.15,123,63.605,69.61,24.13,71.61,71.86,42.58,34.23,54.17,30.36,53.53,62.5,25.41,66.81,33.74,38.6,155.74,39.19,193.99,32,84.5,35.45,123.235,17,100.89,40.34,80.85,89.91,58.19,79.5,134.84,70.145,66.73,30.59,149.5,37.32,93.4,23.17,109.87,110.92,33.5,230,83.01,13.23,170.65,165.96,213.28,92.85,29.85,36.69,32.63,171.07,50.01,38.36,14.37,33.17,87.67,49.5,74.37,46.69,241.03,83.27,30.44,26,37.14,37.02,73.66,22.2,73,79.91,157.94,135.82,26.17,70.87,68.34,41.5,61.52,76.33,45.74,168.17,200,38.69,32.52,75.58,83.36,30.58,73.51,29.53,50.34,50.61,145,51.68,80.73,26.41,22.87,43.35,93.5,63.9,65.5,22.53,100.195,77.18,112.64,90.79
2014/2/10,67.75,517.505,148.58,53.44,32.55,44.13,76.19,39.83,104.86,389.65,73.91,46.35,114.38,176.72,25.68,71.83,327.75,120.83,63.5,70.82,23.49,68.02,71.5,42.88,35,52.86,29.83,51.88,61.83,25.5,64.31,32.01,37.03,155,37.73,192.16,31.84,83.8,38.09,120.69,17,98.17,40.37,78.85,88.59,56.53,80.5,128.34,69.99,66.73,30.36,149.48,37.16,93.4,23.17,108.955,109.71,34.48,231.75,83.5,13.39,170,161.16,213.28,89.02,30.34,35.51,32.57,170.455,48.35,39.15,14.03,33.34,84.52,49.66,74.29,47.01,235,81.62,28.04,26.96,35.82,35.905,71.86,23.22,73,74.19,158,135.47,27.46,71.94,67.02,41.5,57.03,75.06,46.18,169.11,195.835,36.5,32.86,76.495,79.19,30.28,73.51,28.71,47.81,50.61,143,52.34,79.68,25.51,21.57,43.18,93.16,62.88,64.18,22.47,101.165,73.41,110.11,89.655
2014/2/11,65.5,497.5,144.585,51.5,30.59,41.63,69.85,40.02,104.18,387.02,72.84,47.68,114.04,168.36,24.03,71.255,319.08,124.57,62.5,68.34,24.15,67.53,69.86,42.15,34.67,52.19,29.19,50.87,65.18,24.5,61.48,32.01,38.11,153.2,36.74,191.31,31.5,80.49,36.12,119.5,17.165,100.19,39.83,80.5,88.59,55.87,76.17,126.33,69.84,66.73,29.54,147,35.16,93.4,23.5,104.735,107.03,35.14,226.84,80.67,13.88,167.68,158.16,213.28,81.68,30.67,35.86,30.98,168.68,47.69,38.19,15.19,33.01,80.85,47.995,75.27,47.19,226.59,81.62,28.04,26.52,36.48,32.805,73.66,22.89,72.165,65.52,152.32,133.98,27.5,71.145,67.68,39.33,54.7,75.26,44.2,165,183.65,36.85,32.03,74.83,73.85,28.55,72.93,29.21,47.16,50.61,139.66,52.34,78.35,24.78,22.1,44.5,90.33,63.16,64.17,23.36,98.17,72.4,106.74,86.885
2014/2/12,65.141,489.5,146.34,51.5,30.93,42.88,72.49,42.17,102.5,383.05,69.19,49.11,111.87,170.55,23.01,70,314.91,122.35,62.5,69.6,25.62,68.62,68.16,41.51,34.33,49.52,29.16,48.22,67.84,24.5,58.77,31.26,38.41,152.495,36.41,188.31,28.16,79.17,34.98,117.19,17.335,97.61,37.18,77.51,85.76,55.2,74,122,69.84,66.73,30.36,147.17,34.67,89.97,21.84,107,103.52,33.51,224,80.5,14.07,164.26,156.29,213.28,83.99,28.51,36.16,31.82,169.495,47.46,38.49,14.77,33.64,83.83,47.5,74.69,46.16,224.17,80.6,26.56,26.08,34.81,32,69.2,24.19,71.535,68.99,152.495,134.46,27.665,71.5,66.69,38.5,54.36,74.65,45.79,162.99,186.6,35.83,30.87,70.23,76.83,28.36,72.68,30.03,45.83,50.61,138.63,52.34,78.45,22.36,21.26,44.8,89.33,59.18,64.17,21.92,97.655,72.56,105.56,87.055
2014/2/13,64.75,491.55,143.155,51.5,32.15,42.75,73.82,39.18,100.78,382.74,72.24,51.85,110.7,169.29,22.84,71.5,315.81,126.26,65.205,68.13,23.89,68.52,65.82,42.665,33.01,51.18,29.26,48.53,68.5,23.66,69.56,30.98,37.69,153,38.36,188.31,30.3,77.5,39.96,121.85,16.65,97.8,38.99,78.83,89.14,54.03,75.35,121.09,67.8,66.73,30.37,147.28,35.34,86.9,22.34,107,103.97,35.59,219.505,79.445,13.67,164.67,155.16,213.28,84.65,28.48,35.86,32.16,172,47.12,37.52,14.48,31.49,83.82,47.5,73.09,49.75,218.04,78.92,27.66,24.655,35.13,32.565,70.9,22.04,71.5,70.32,153.15,131.32,25.5,72.5,68.33,37.86,53.86,75.38,45.85,169.645,176.51,35.99,32.03,69.5,76.82,28.36,72.68,29.03,43.52,50.61,140,50.34,78.35,23.04,22.53,41.98,86.5,62.04,63.16,21.87,97.2,72.85,105.47,82.16
2014/2/14,63.907,492.515,140.67,50.04,29.18,42.83,71.33,39.51,97.69,380.39,71.57,53.22,107.38,167.28,22.51,70.5,315.24,125,64.155,68.12,23.49,66.29,68.62,42.68,33.67,49.86,28.17,47.18,68.18,22.82,79.08,32.34,37.34,152.5,37.04,187.76,28.81,76.48,34.89,121.15,17.34,95.29,38.99,78.83,89.07,55.02,72.66,118.16,69.155,66.73,29.86,144.5,32.5,85.48,20.71,104.615,102.2,33.81,212.27,77.915,13.38,160.84,153.26,213.28,83.33,27.33,35.5,32.51,168.435,47,37.83,14.39,33.03,80.84,47.5,72.7,45.4,207.88,78.23,26.34,24.835,34.79,32,70.08,24.35,73.5,68.01,152.5,133.63,25.5,72.5,66.24,37.34,54.68,74.76,46.25,164.58,175,35.17,31.53,69.83,74.84,28.07,71.77,28.91,45.83,50.61,140.92,48.69,77.9,22.17,21.68,42.14,84.8,61.87,63.16,22.03,96.305,70.69,103.06,83.035
2014/2/17,#N/A,491.01,140.24,49.92,29.1,42.82,73.63,40.08,98.66,379.98,70.6,53.18,108.15,162.13,23.12,69.41,314.94,124.03,64.025,68.92,24.09,66.23,66.16,42.345,34.25,50.46,28.9,44.47,67.935,22.7,83.03,30.97,37.3,152.025,37.61,187.67,29.5,76,37.31,120.83,17.25,96.23,37.97,77.15,88.56,54.9,72.26,118.08,69.755,66.73,29.82,144.045,32.425,84.27,21.28,103.26,103.23,34.74,211.99,77.71,14.31,159.145,153.19,213.28,84.61,27.92,35.29,32.48,167.905,46.21,37.86,14.39,32.12,81.35,47.425,75.06,44.87,207.33,78.91,26.96,24.985,34.04,31.775,70.01,23.04,72.99,68.02,151.985,132.55,25.475,72.265,66.42,37.13,54.46,74.97,46.2,164.16,173.125,36.88,31.49,69.635,76.7,28.04,71.7,28.89,43.1,50.61,139.85,49.97,77.82,22.73,21.36,42.39,84.17,60.9,63.21,22.04,96.145,70.99,103.01,83.345
2014/2/18,64,481.37,140,50.17,32.73,41.83,67.85,39.49,98.66,377.21,70.6,51.7,108.15,155,22.49,67.74,313.57,124.16,65.2,69.11,23.47,65.87,65.77,41.5,33.65,49.01,27.67,44.48,67.5,23.585,83.03,30.56,36.53,157.01,37.04,185.66,28.95,77.5,35.97,114.115,16.925,96.23,38.16,77.5,90.23,56.01,73.5,118.08,69.15,66.73,28.87,145.485,34.17,86.9,20.68,105.63,103.23,34.74,208.745,78.82,13.39,165,151.84,213.28,81.51,27.31,35.52,31.15,175,46.21,37.85,14.44,31.69,76.85,47.5,75.11,50.66,202.15,78.23,26.65,24.82,34.04,32,68.68,22.35,77.635,65.02,155,132.16,25.5,72.18,66.22,38.35,54.36,75.37,45.19,160.82,170,34.75,32.5,68.83,71.69,26.7,71.02,29.03,41.18,50.61,140,50.84,76.36,22.14,21.4,41.96,85.71,60.9,62.57,21.7,95.145,70.01,100.39,83.095
2014/2/19,66,475.885,140.5,52,29.85,41.38,72.44,39.16,98.66,377.03,70.6,54.34,108.15,156.83,23.16,67.185,315.37,122,65.18,69.28,23.31,67.34,64.45,42.5,36.3,51.16,28.7,44.48,68.66,23.5,83.03,32.07,37.85,161.675,37.37,188.46,30.78,74.5,35.34,116,16.5,96.23,37.83,76,88.74,53.37,73.5,118.08,68,66.73,31.35,138.99,33.18,84.45,21.69,103.895,103.23,34.74,209.21,78.83,13.67,164.57,154.48,213.28,82.35,27.64,34.37,32.63,176.84,46.21,36.37,15.68,31.87,78.68,47.5,74.1,45.65,200.79,79.85,29.85,24.83,34.04,32,67.53,22.03,72.27,67.35,154.16,132.49,26.985,75,65.36,39.07,53.04,75.04,46.68,160.29,173.38,34.71,31.85,71.51,73.02,28.52,75.64,29.85,43.17,50.61,140,49.68,79.16,23.77,21.47,41.47,87.5,60.9,62.56,22.36,95.56,69.36,104.02,84.25
2014/2/20,64.75,470,140.5,51.82,32.6,41.54,68.35,40.3,98.66,374.37,70.6,55.67,108.15,156.5,22.82,65.465,316.07,122,65.25,70.48,23.62,66.18,60.78,41.115,34.31,50.49,27.84,44.48,69.5,24.5,83.03,30.27,39.01,159.22,37.37,188.31,30.1,73.5,33.66,116.51,16.15,96.23,38.5,76.32,86.76,53.86,71.5,118.08,68,66.73,31.02,137.3,34.5,83.25,22.16,103.23,103.23,34.74,204.19,79.16,13.39,162.11,155.3,213.28,81.51,27.46,34.71,33.95,177.22,46.21,36.18,14.7,32.84,77.51,49.5,73.1,48.76,198.05,80.55,26.97,24.5,34.04,32,67.93,22.34,71,66.51,151.86,132.83,26.13,76.17,66.67,38.18,54.19,74.7,48.34,162.1,169,33.51,30.67,70.5,71.85,29.51,73.99,29.85,43.82,50.61,141.14,49.52,77.68,22.79,21.83,43.61,86.5,60.9,61.88,23.52,96.16,70.35,98.34,85.99
2014/2/21,65.125,455,136.015,54.5,29.68,41.25,70.16,41.3,98.66,365.22,70.6,53.69,108.15,155.83,23.65,64.14,317.76,122,65.21,70.59,24.18,66.18,67.8,40.66,34.86,49.8,29.82,44.48,67.5,24.155,83.03,29.28,37.85,157.5,39.02,189.97,29.97,72.84,35.1,110.95,16.66,96.23,37.34,75.16,88.74,53.85,70.5,118.08,67.94,66.73,30.19,135.05,33.985,83.63,22.66,104.525,103.23,34.74,172.35,79.15,14.19,165,156.64,213.28,82.65,28.11,35,31.64,175.335,46.21,38.32,14.7,32.5,77.83,48.24,73.65,45.47,201.51,83.5,26.39,25.645,34.04,32,68.67,22.89,69.165,66.5,152.5,133.33,25.5,76.68,66.67,37.79,52.53,74.2,46.02,163,169.25,35.25,32.27,70.18,72.49,27.2,75.67,28.52,41.18,50.61,143.59,48.86,77.84,22.45,20.85,43.78,85.5,60.9,62.88,22.03,95.5,69.03,95.14,88.81
2014/2/24,63.937,448.14,128.995,51.33,30.55,41.38,66.17,41.14,93.83,352.66,67.23,55.68,103.52,156.16,22.51,62.5,316.47,120,65.125,72.14,24.31,66.68,67.47,40.5,36.31,49.33,28.5,44.49,69.995,23.5,93.3,29.96,37.52,157.5,36.05,189.97,29.3,72.58,36.75,117,16.42,92.56,38.02,75.34,86.76,51.54,70.66,115.66,67,66.73,31.02,132.655,32.5,84.23,23.5,101.97,98.51,33.14,163.335,77.84,14.21,170,154.14,213.28,79.99,28.97,33.67,32.63,173,46.02,36.83,14.2,34.49,74.83,48.75,67.75,46.64,195.66,81.26,26.84,25.5,33.46,32,68.18,23.02,68.64,64.83,150,133.81,25.5,73.84,65.69,37.97,53.36,73.21,47.34,163,168,34.83,30.98,70.16,68.83,28.19,75.59,29.35,42.17,50.61,139.25,49.52,77.67,23.14,21.5,42.46,84.5,58.2,61.17,22.86,94.84,70.69,93.98,88.625
2014/2/25,64.35,450.19,125.83,50.5,29.89,41.75,65.5,40.8,89.3,337.5,64.9,56.34,99.33,155.67,23.65,62.5,318.03,120,64.865,70.48,23.48,66.51,67.96,40,34.98,48.49,28.27,43.16,69.67,23.5,90.61,28.63,37.85,152.495,36.71,194.62,29.62,72.58,35.74,110.32,16.58,91.74,38.14,73.35,86.76,54.18,70.34,113.68,67,66.73,31.35,130.985,32.84,82.3,22.67,102.5,98.33,35.12,158,76.17,14.21,166.02,157.8,213.28,79.17,28.63,33.17,31.97,173.025,46.02,37.02,15.69,33,74.17,49.15,68.56,45.54,193.58,81.26,25.96,25.5,32.47,32,68.18,23.01,68.82,64.5,147.5,130.99,25.5,74.5,65.69,37.82,53.85,72.87,48.01,165,167.83,34.83,33.17,67.815,68.5,29.68,76.16,27.67,42.2,50.61,140,49.52,78.5,21.92,19.85,43.77,86.5,56.2,61.83,21.87,94.5,70.36,94.97,86.06
2014/2/26,64.688,445.805,125.5,51.5,31.21,42.49,67.67,41.63,86.99,330.17,65.73,55.02,97.02,157.04,22.17,62.5,317.21,120.32,65.21,69.49,25.46,65.85,68.29,39.685,33.99,48.19,27.66,41.5,68.5,23.5,89.62,31.41,38.02,150,36.71,194.29,29.21,72.58,36.26,109.57,16.81,88.74,38,73.67,86.76,51.36,69.82,114.01,67,66.73,29.37,129.66,32.5,80.97,23.17,101.5,93.35,33.31,156.36,75.65,13.06,168,154,213.28,79.33,28.63,34,31.97,167.92,45.03,33.65,14.27,34.49,74.67,50.53,64.91,45.49,195.665,81.26,28.45,25.5,32.13,33.26,68.18,24,68.815,64.67,146.67,130.65,25.5,73.5,66.35,37.5,50.7,72.87,46.18,164.495,170,35,33.17,69.5,68.67,27.69,74.84,28.78,40.51,50.61,139.59,49.52,78,22.14,20.5,44.1,86.5,57.03,59.18,22.53,94.5,70.36,92.63,85.26
2014/2/27,63.777,446.19,122.675,49.17,28.9,41.88,70.48,39.32,86.99,330.17,66.07,55.68,96.68,156.36,22.6,64.285,309.19,119.67,63.16,68.34,23.57,66.51,68.79,40.415,33.66,45.21,28.65,39.52,67.5,22.5,87.64,28.94,38.35,149.36,36.05,189.46,26.47,73.5,35.76,112.99,18.5,87.04,37.18,71.35,86.76,51.36,69.5,110.35,67,66.73,31.35,130.17,32.5,80.91,21.84,92,92.64,34.64,152.16,75.16,13.67,163,141.84,213.28,80.16,27.31,31.3,32.3,167.15,44.37,35.14,15.85,31.85,75.49,47.17,66.23,46.98,193.325,81.26,25.54,25.5,30.81,33.685,64.85,22.52,68.69,65.33,147.19,126.34,25.66,70.5,68,36.5,50.36,70.89,46.52,165.665,170,36.15,32.51,68.8,70.82,28.03,74.62,29.68,40.37,50.61,139.68,49.52,78,20.93,21.49,41.47,87.5,56.38,56.63,22.53,93.83,68.52,90.3,83.95
2014/2/28,63.5,441.49,121.5,49.34,27.58,42,68.17,39.81,87.3,330.17,66.07,54.69,97.33,155.68,22.66,61.755,301.51,120,63.5,68.16,23.31,63.21,67.46,38.74,33.66,46.36,27.83,40.82,67.5,23.5,84.79,32.86,35.54,148.71,37.7,186.33,28.62,74.18,34.11,105.15,16.66,87.54,36.84,71.35,86.76,52.68,68.5,110.83,66.63,66.73,29.33,128.515,32.5,81.89,22.5,91,91.65,35.46,149,72.905,13.55,162.69,139.2,213.28,79.17,29.62,29.65,31.94,167.16,45.35,33.49,13.94,32.18,74.83,46.5,65.9,44.33,194,81.26,25.98,26.5,32.13,32.37,66.29,21.69,68.13,64.83,144.32,126.99,27,70.5,66.34,37.5,50.68,70.55,45.3,165,168.8,34.67,33.5,66.28,69.33,27.86,73.59,27.67,40.17,50.61,140,49.52,73.86,23.34,20.5,42.46,86.5,57.53,59.51,20.02,92.5,65.85,88.3,81.5
2014/3/3,65.313,456.69,123.17,50.64,32.24,42.88,69.82,40.31,87.79,307.99,66.08,53.36,97.49,154.51,22.83,64.5,303.54,122,63,67.49,23.14,65.85,64.09,41.5,34.2,44.2,29.65,40.49,67.28,23.5,78.97,29.43,37.35,150.33,38.69,198.11,26.47,73.5,40.78,110.7,18.15,87.62,36.14,70.35,89.58,53.34,68.35,111.99,65.16,66.73,30.69,130.915,33.5,82.54,21.67,92.69,91.81,35.47,156.335,74.04,13.55,165,139.16,213.28,82.16,27.81,31.31,31.47,170,46.67,34.98,15.76,33.17,77.33,48.9,65.9,50.33,190,79.86,26.46,25.66,31.97,32,65.36,21.68,67.12,67.16,150,125.99,25.82,76.83,65.69,38.74,52.67,72.54,44.85,165.49,175.375,36.99,33.17,68.34,72.16,27.03,75.15,29.02,40.03,50.61,140,49.01,77,22.35,19.02,42.46,88.66,56.88,59.85,20.03,93.99,66.51,91.75,79.5
2014/3/4,62.375,440.51,118.955,48.5,30.72,41.63,66.33,39.16,86.11,299.24,66.06,52.01,96.15,155.33,23.33,62.01,299.32,118.65,62.155,67.98,21.32,64.68,62.44,40.17,34.65,44.05,29.33,39.16,64.91,23.84,78.89,29.13,36.03,145.65,36.05,196.3,28.32,71.5,40.62,109.52,18.25,85.46,36.17,70.34,88.75,53.34,67.17,110.66,65.155,66.73,29.52,127.07,32.5,80.89,22.34,88.13,90.3,35.29,150.5,72.5,12.89,160,134.17,213.28,79,28.98,32.33,29.8,165.325,45.01,36.66,15.68,33.69,74.33,46.47,64.89,49.67,190,79.2,25.82,25.735,32.46,33,66.18,22.69,65.93,64.66,142.68,126.47,25.89,76.66,67.68,36.8,52.67,71.22,44.03,163.67,170,35.66,31.88,65.5,69,27.36,76.49,27.52,40.17,50.61,129.5,46.7,75.34,21.6,20.84,40.81,87.09,56.87,56.87,19.04,90.81,67.34,89.93,77.5
2014/3/5,62.442,441.98,122.5,48.33,31.05,41,66.17,41.79,83.47,288.96,65.49,48.7,93.17,152.68,23.98,62.5,300.04,120,61.94,66.29,23.35,63.36,60.77,39.05,34.23,46.17,27.16,37.17,67.5,24.17,78.2,27.5,35.36,145.32,37.37,193.34,28.62,70.34,35.64,109.62,17.66,85.93,36.16,70.67,89.91,51.03,66.52,110.49,66.29,66.73,27.87,127.5,32.17,80.88,20.51,86.62,89.8,35.29,163.99,69.93,13.55,158.5,131.85,182.85,79.66,27.31,29.49,28.77,170,44.68,32.49,14.36,33.35,74.99,44.81,71.75,50,187.22,82.17,24.73,25.655,33.45,33,66.01,21.34,65.5,65.66,143.05,123.64,26.47,77.505,65.7,36.81,51.84,69.22,44.03,162,173.16,34.84,32.86,65.5,69.66,26.37,77.83,26.53,39.84,50.61,133.145,48.68,73.18,21.21,19.34,41.63,85.66,56.18,59.23,19.01,90.5,66.84,89.28,77.14
